Expression_ID,Expression,Level_ID,Topic_ID,Language_ID
72817,They need to show the connection between history and your life.,106,702,106
72818,What do you think about they just can have two children?,106,702,106
72819,The government not give you money for these extra child.,106,702,106
72820,If the community growing so fast- maybe they finish really fast.,106,702,106
72821,It's not must.,106,702,5
72822,What do you think about the Ceremony of Twelve at December?,106,702,106
72823,If have someone who is looking for you every day and looking at your skills.,106,702,106
72824,They can figure out what you gonna be really good.,106,702,106
72825,Maybe Asher don't have.,106,702,106
72826,In the past- the womans need be healthy.,106,702,106
72827,It's important you graduate in a good way.,106,702,106
72828,It's necessary I do different courses.,106,702,106
72829,Everyone can share by his major.,106,702,5
72830,How my children have Assignment at twelve?,106,702,5
72831,The community want to build principles.,106,702,5
72832,They prohibit for women drive the car.,106,702,5
72833,Before he become to the university- he worried about his major.,106,702,5
72834,Did your parents help you about your choose?,106,702,5
72835,We talked about why Jonas hidden his feeling.,106,702,5
72836,He was carefully when he used the word.,106,702,5
72837,Have a lot of accents in the Brazilian Portuguese.,106,702,106
72838,Have someone who is looking every time at Jonas.,106,702,106
72839,We talked about some rules that they are really strange.,106,702,106
72840,You can just have a bicycle when you have nine years.,106,702,106
72841,We compare with the China.,106,702,106
72842,...when Lilly talk about her feelings during the day.,106,702,106
72843,They thought about a lot of possibilit.,106,702,106
72844,Didn't we have like this in Saudi Arabia?,106,702,5
72845,They want to talk to the Jonas alone.,106,702,5
72846,Look the sentence- man!,106,702,106
72847,Also we do.,106,702,5
72848,They learn us how can we choose our field in the future.,106,702,5
72849,I have a friend that his mother expect he study medicine.,106,702,106
72850,He prefer another major.,106,702,106
72851,It was so hard for him to explain her how he feel.,106,702,106
72852,First- in page 14. It's about the rules hard to change.,106,702,5
72853,It's different between this community and other community.,106,702,5
72854,Can we talk about something I'm confused about it?,106,702,5
72855,But is not special like you.,106,702,106
72856,We let she pass.,106,702,106
72857,We have a special place to old people.,106,702,106
72858,In Mexico- I was very near from my family all the time.,106,702,122
72859,There is so expensive to rent house.,106,702,66
72860,What is the percentage of people who lives with their family?,106,702,5
72861,Almost student who lives in the countryside- they come to the cityside and live alone.,106,702,66
72862,If you are in Jonas' position- what are you going to do?,106,702,5
72863,They have rules to do the release.,106,702,5
72864,We do the same- especially with womens.,106,702,5
72865,In real world- some country have such a ceremony.,106,702,66
72866,We talked about our personal react.,106,702,5
72867,We will broke the rules.,106,702,5
72868,Everybody like the same.,106,702,5
72869,We said about after twelve- age isn't important.,106,702,106
72870,Poor family make their child to work.,106,702,106
72871,Did you know someone was in war before?,104,860,5
72872,He starving.,104,860,66
72873,She was read letter from her husband.,104,860,5
72874,I hate old voice person.,104,860,66
72875,You can live just 24 hours- what can you do?,104,860,5
72876,We can have reconciliation,104,860,70
72877,Are you married again?,104,860,5
72878,You is the leader.,104,860,106
72879,There was war between American and German.,104,860,5
72880,He can't sleep.,104,860,5
72881,I think he felt guilty.,104,860,106
72882,Why I was killed him?,104,860,5
72883,if boy didn't died- I think boy killed Joseph.,104,860,106
72884,Who were across the big field?,104,860,5
72885,When I go to my bed- die.,104,860,122
72886,After she do the surgery--,104,860,5
72887,What if you have the same disease?,104,860,5
72888,Maybe we go to the psychology for help.,104,860,122
72889,Tomorrow- she will forgot.,104,860,5
72890,It depends. If I know her from a long time--,104,860,5
72891,I was born from before two weeks of my cousin,104,860,5
72892,"I will say her- ""Mom- thank you for life.""",104,860,122
72893,The mother of my husbands forgets his memory,104,860,122
72894,What do you do if your girlfried has this problem?,104,860,5
72895,It's bad this question,104,860,5
72896,What your group say?,104,860,5
72897,I'm going to live in US for 5 years.,102,184,5
72898,Just.,102,184,5
72899,Business for international- like this.,102,184,5
72900,It's really nice. Your name is Alexandra. She 20 years old.,102,184,122
72901,Next year- she graduate.,102,184,122
72902,She gonna live in Texas.,102,184,122
72903,My aunt he lives in Texas.,102,184,5
72904,What do you do in airplane?,102,184,0
72905,if you have afraid- you sleep,102,184,5
72906,Sometimes I went to see scare movie because my friend want to see,102,184,0
72907,If you are organize- you don't lose your time to look for what you need.,102,184,5
72908,You are organize?,102,184,122
72909,Yesterday in the night I ate pasta.,102,184,122
72910,he cooking typical pasta.,102,184,122
72911,Important event when I went to America.,102,184,5
72912,I missing her,102,184,5
72913,He live in US. She live in Saudi Arabia. His heart ~~~,102,184,5
72914,Why you miss her?,102,184,5
72915,The second beach Alkorba,102,184,5
72916,Why you told me about the beach?,102,184,5
72917,I live in Sheri beach.,102,184,5
72918,She worked in Bush in White House,108,861,66
72919,Indiana is most strict without ID they can't vote.,108,861,66
72920,Old person old guy doesn't have ID,108,861,66
72921,When Mo Rocca met an old guy there he has an old id card but its invalid.,108,861,5
72922,The ID fraud don't' prevent fraud- they prevent voting.,108,861,106
72923,Indiana is a swing state and FL as well.,108,861,66
72924,The perspectives One Dee she is in favor show the ID,108,861,66
72925,They just want all the people cant vote mos Democrats.,108,861,106
72926,Mike Marshall and Dee they have vote political when they are teenager.,108,861,5
72927,I miss the last election in Brazil so I lost some rights.,108,861,106
72928,The people who are 18 they doesn't matter.,108,861,5
72929,What is going happen if people who is under 18?,108,861,5
72930,They are too young they can't under,108,861,65
72931,You ca take the driver's license in 18. Here in American is 16.,108,861,65
72932,16 18 years old you have the option.,108,861,106
72933,The electors voted him.,108,861,65
72934,Even most people vote for one president could win or not kind of unfair.,108,861,106
72935,The only question is citizen.,108,861,151
72936,Why they don't have right to vote?,108,861,5
72937,In Brazil is specific document you can vote a document with a photo.,108,861,106
72938,In China a lot of people there are big line  1 billion people.,108,861,106
72939,The felons vote after prison depends on some states.,108,861,106
72940,In Saudi Arabia children should take care of their parents.,106,600,5
72941,It mean people have enormous trust.,106,600,5
72942,Where exactly Roberto go?,106,600,5
72943,Why the community keeps what happening in the Release secret?,106,600,5
72944,Jonas asked her where is he?,106,600,5
72945,He normally not contribute much with this Ritual.,106,600,106
72946,Why Roberto was happy?,106,600,5
72947,He was older enough.,106,600,122
72948,He was instructor of the new child.,106,600,5
72949,Are they have ceremony for release of old people?,106,600,106
72950,When a people dead- everybody talk about him.,106,600,122
72951,We go this assignment to know how to work.,106,600,66
72952,I could realize it is hard to work.,106,600,66
72953,We help children to do her homework.,106,600,122
72954,His family different from my family.,106,600,5
72955,Your father say you have to marry- you have to?,106,600,106
72956,I saw some news in the journal.,106,600,106
72957,If a woman divorced- can she marry again?,106,600,106
72958,The government choose the wife for you.,106,600,106
72959,When we have 11 years old- maybe we can have another view of society.,106,600,106
72960,In this age- we start to change.,106,600,106
72961,He will stop to take the pills.,106,600,106
72962,Nobody see the bodies.,106,600,5
72963,We talk about people from Saudi Arabia they interested about marriage.,106,600,106
72964,Some girls grow up think I should get married in the church.,106,600,106
72965,I want to get married at church.,106,600,66
72966,We analyze the ceremony year to year.,106,600,122
72967,There is specific rules for volunteering.,106,600,5
72968,I need return this (favor).,106,600,106
72969,Something you did it.,106,600,5
72970,I will not go into the woman place.,106,600,5
72971,I think when I was 12 years old- if I want to be a man I must smoke.,106,600,5
72972,My father start to hit me if I do not go to pray.,106,600,5
72973,In Brazil normally people married in 25 or older.,106,600,106
72974,You can't be boyfriend and girlfriend and have kiss?,106,600,106
72975,You have chance to refuse.,106,600,5
72976,Nobody forcing her.,106,600,5
72977,Because they don't want.,106,600,106
72978,When I was high school student- I did this.,106,600,66
72979,And also I find something interesting.,106,600,5
72980,He was disappointed because he want another job so he jumped to the river.,106,600,5
